dteday,cnt,temp
2011-02-14,130,0.415
2011-02-14,55,0.415
2011-02-14,53,0.415
2011-02-14,126,0.415
2011-02-14,120,0.415
2011-02-14,90,0.415
2011-02-14,90,0.415
2011-02-14,118,0.415
2011-02-14,243,0.415
2011-02-14,205,0.415
2011-02-14,98,0.415
2011-02-14,70,0.415
2011-02-14,43,0.415
2011-02-14,45,0.415
2011-02-14,20,0.415
2011-02-15,19,0.266087
2011-02-15,5,0.266087
2011-02-15,3,0.266087
2011-02-15,1,0.266087
2011-02-15,4,0.266087
2011-02-15,30,0.266087
2011-02-15,105,0.266087
2011-02-15,223,0.266087
2011-02-15,110,0.266087
2011-02-15,52,0.266087
2011-02-15,57,0.266087
2011-02-15,71,0.266087
2011-02-15,82,0.266087
2011-02-15,79,0.266087
2011-02-15,85,0.266087
2011-02-15,98,0.266087
2011-02-15,206,0.266087
2011-02-15,212,0.266087
2011-02-15,145,0.266087
2011-02-15,101,0.266087
2011-02-15,66,0.266087
2011-02-15,41,0.266087
2011-02-15,20,0.266087
2011-02-16,15,0.318261
2011-02-16,9,0.318261
2011-02-16,1,0.318261
2011-02-16,1,0.318261
2011-02-16,5,0.318261
2011-02-16,33,0.318261
2011-02-16,108,0.318261
2011-02-16,230,0.318261
2011-02-16,124,0.318261
2011-02-16,69,0.318261
2011-02-16,66,0.318261
2011-02-16,86,0.318261
2011-02-16,93,0.318261
2011-02-16,82,0.318261
2011-02-16,117,0.318261
2011-02-16,122,0.318261
2011-02-16,255,0.318261
2011-02-16,222,0.318261
2011-02-16,161,0.318261
2011-02-16,118,0.318261
2011-02-16,92,0.318261
2011-02-16,73,0.318261
2011-02-16,33,0.318261
2011-02-17,17,0.435833
2011-02-17,6,0.435833
2011-02-17,6,0.435833
2011-02-17,4,0.435833
2011-02-17,4,0.435833
2011-02-17,12,0.435833
2011-02-17,47,0.435833
2011-02-17,126,0.435833
2011-02-17,285,0.435833
2011-02-17,179,0.435833
2011-02-17,88,0.435833
2011-02-17,90,0.435833
2011-02-17,101,0.435833
2011-02-17,123,0.435833
2011-02-17,81,0.435833
2011-02-17,106,0.435833
2011-02-17,146,0.435833
2011-02-17,274,0.435833
2011-02-17,222,0.435833
2011-02-17,175,0.435833
2011-02-17,139,0.435833
2011-02-17,124,0.435833
2011-02-17,76,0.435833
2011-02-17,44,0.435833
2011-02-18,32,0.521667
2011-02-18,8,0.521667
2011-02-18,7,0.521667
2011-02-18,8,0.521667
2011-02-18,1,0.521667
2011-02-18,7,0.521667
2011-02-18,50,0.521667
2011-02-18,116,0.521667
2011-02-18,272,0.521667
2011-02-18,169,0.521667
2011-02-18,95,0.521667
2011-02-18,113,0.521667
2011-02-18,185,0.521667
2011-02-18,176,0.521667
2011-02-18,191,0.521667
2011-02-18,172,0.521667
2011-02-18,232,0.521667
2011-02-18,327,0.521667
2011-02-18,224,0.521667
2011-02-18,162,0.521667
2011-02-18,124,0.521667
2011-02-18,72,0.521667
2011-02-18,107,0.521667
2011-02-18,77,0.521667
2011-02-19,29,0.399167
2011-02-19,31,0.399167
2011-02-19,17,0.399167
2011-02-19,7,0.399167
2011-02-19,3,0.399167
2011-02-19,3,0.399167
2011-02-19,6,0.399167
2011-02-19,22,0.399167
2011-02-19,45,0.399167
2011-02-19,55,0.399167
2011-02-19,106,0.399167
2011-02-19,123,0.399167
2011-02-19,119,0.399167
2011-02-19,155,0.399167
2011-02-19,196,0.399167
2011-02-19,171,0.399167
2011-02-19,120,0.399167
2011-02-19,127,0.399167
2011-02-19,88,0.399167
2011-02-19,59,0.399167
2011-02-19,47,0.399167
2011-02-19,33,0.399167
2011-02-19,44,0.399167
2011-02-19,29,0.399167
2011-02-20,17,0.285217
2011-02-20,16,0.285217
2011-02-20,17,0.285217
2011-02-20,18,0.285217
2011-02-20,1,0.285217
2011-02-20,2,0.285217
2011-02-20,2,0.285217
2011-02-20,24,0.285217
2011-02-20,55,0.285217
2011-02-20,104,0.285217
2011-02-20,161,0.285217
2011-02-20,182,0.285217
2011-02-20,198,0.285217
2011-02-20,212,0.285217
2011-02-20,168,0.285217
2011-02-20,147,0.285217
2011-02-20,146,0.285217
2011-02-20,101,0.285217
2011-02-20,42,0.285217
2011-02-20,42,0.285217
2011-02-20,56,0.285217
2011-02-20,47,0.285217
2011-02-20,54,0.285217
2011-02-21,37,0.303333
2011-02-21,13,0.303333
2011-02-21,4,0.303333
2011-02-21,5,0.303333
2011-02-21,1,0.303333
2011-02-21,3,0.303333
2011-02-21,8,0.303333
2011-02-21,19,0.303333
2011-02-21,63,0.303333
2011-02-21,57,0.303333
2011-02-21,81,0.303333
2011-02-21,90,0.303333
2011-02-21,93,0.303333
2011-02-21,103,0.303333
2011-02-21,116,0.303333
2011-02-21,87,0.303333
2011-02-21,56,0.303333
2011-02-21,80,0.303333
2011-02-21,66,0.303333
2011-02-21,49,0.303333
2011-02-21,29,0.303333
2011-02-21,34,0.303333
2011-02-21,11,0.303333
2011-02-21,2,0.303333
2011-02-22,7,0.182222
2011-02-22,40,0.182222
2011-02-22,114,0.182222
2011-02-22,106,0.182222
2011-02-22,44,0.182222
2011-02-22,50,0.182222
2011-02-22,55,0.182222
2011-02-22,55,0.182222
2011-02-22,58,0.182222
2011-02-22,69,0.182222
2011-02-22,86,0.182222
2011-02-22,196,0.182222
2011-02-22,167,0.182222
2011-02-22,118,0.182222
2011-02-22,105,0.182222
2011-02-22,82,0.182222
2011-02-22,77,0.182222
2011-02-22,21,0.182222
2011-02-23,6,0.221739
2011-02-23,4,0.221739
2011-02-23,1,0.221739
2011-02-23,2,0.221739
2011-02-23,8,0.221739
2011-02-23,36,0.221739
2011-02-23,96,0.221739
2011-02-23,235,0.221739
2011-02-23,139,0.221739
2011-02-23,51,0.221739
2011-02-23,69,0.221739
2011-02-23,67,0.221739
2011-02-23,87,0.221739
2011-02-23,78,0.221739
2011-02-23,72,0.221739
2011-02-23,94,0.221739
2011-02-23,222,0.221739
2011-02-23,209,0.221739
2011-02-23,141,0.221739
2011-02-23,109,0.221739
2011-02-23,91,0.221739
2011-02-23,61,0.221739
2011-02-23,39,0.221739
2011-02-24,11,0.295652
2011-02-24,7,0.295652
2011-02-24,4,0.295652
2011-02-24,2,0.295652
2011-02-24,4,0.295652
2011-02-24,58,0.295652
2011-02-24,104,0.295652
2011-02-24,252,0.295652
2011-02-24,137,0.295652
2011-02-24,57,0.295652
2011-02-24,79,0.295652
2011-02-24,95,0.295652
2011-02-24,88,0.295652
2011-02-24,69,0.295652
2011-02-24,63,0.295652
2011-02-24,71,0.295652
2011-02-24,177,0.295652
2011-02-24,137,0.295652
2011-02-24,115,0.295652
2011-02-24,89,0.295652
2011-02-24,83,0.295652
2011-02-24,55,0.295652
2011-02-24,50,0.295652
2011-02-25,9,0.364348
2011-02-25,10,0.364348
2011-02-25,3,0.364348
2011-02-25,2,0.364348
2011-02-25,6,0.364348
2011-02-25,11,0.364348
2011-02-25,35,0.364348
2011-02-25,73,0.364348
2011-02-25,114,0.364348
2011-02-25,49,0.364348
2011-02-25,59,0.364348
2011-02-25,115,0.364348
2011-02-25,83,0.364348
2011-02-25,85,0.364348
2011-02-25,55,0.364348
2011-02-25,102,0.364348
2011-02-25,189,0.364348
2011-02-25,157,0.364348
2011-02-25,90,0.364348
2011-02-25,62,0.364348
2011-02-25,63,0.364348
2011-02-25,50,0.364348
2011-02-25,39,0.364348
2011-02-26,28,0.2825
2011-02-26,27,0.2825
2011-02-26,12,0.2825
2011-02-26,8,0.2825
2011-02-26,2,0.2825
2011-02-26,10,0.2825
2011-02-26,7,0.2825
2011-02-26,22,0.2825
2011-02-26,57,0.2825
2011-02-26,74,0.2825
2011-02-26,85,0.2825
2011-02-26,126,0.2825
2011-02-26,160,0.2825
2011-02-26,174,0.2825
2011-02-26,211,0.2825
2011-02-26,165,0.2825
2011-02-26,171,0.2825
2011-02-26,183,0.2825
2011-02-26,137,0.2825
2011-02-26,94,0.2825
2011-02-26,68,0.2825
2011-02-26,68,0.2825
2011-02-26,46,0.2825
2011-02-26,34,0.2825
2011-02-27,34,0.343478
2011-02-27,37,0.343478
2011-02-27,22,0.343478
2011-02-27,11,0.343478
2011-02-27,2,0.343478
2011-02-27,3,0.343478
2011-02-27,14,0.343478
2011-02-27,35,0.343478
2011-02-27,59,0.343478
2011-02-27,103,0.343478
2011-02-27,125,0.343478
2011-02-27,193,0.343478
2011-02-27,259,0.343478
2011-02-27,282,0.343478
2011-02-27,261,0.343478
2011-02-27,268,0.343478
2011-02-27,187,0.343478
2011-02-27,127,0.343478
2011-02-27,102,0.343478
2011-02-27,81,0.343478
2011-02-27,69,0.343478
2011-02-27,69,0.343478
2011-02-27,59,0.343478
2011-02-28,30,0.407273
2011-02-28,8,0.407273
2011-02-28,1,0.407273
2011-02-28,5,0.407273
2011-02-28,28,0.407273
2011-02-28,92,0.407273
2011-02-28,255,0.407273
2011-02-28,142,0.407273
2011-02-28,92,0.407273
2011-02-28,87,0.407273
2011-02-28,36,0.407273
2011-02-28,32,0.407273
2011-02-28,25,0.407273
2011-02-28,35,0.407273
2011-02-28,42,0.407273
2011-02-28,79,0.407273
2011-02-28,131,0.407273
2011-02-28,80,0.407273
2011-02-28,45,0.407273
2011-02-28,80,0.407273
2011-02-28,76,0.407273
2011-02-28,45,0.407273
2011-03-01,7,0.266667
2011-03-01,3,0.266667
2011-03-01,4,0.266667
2011-03-01,2,0.266667
2011-03-01,1,0.266667
2011-03-01,2,0.266667
2011-03-01,46,0.266667
2011-03-01,107,0.266667
2011-03-01,214,0.266667
2011-03-01,124,0.266667
2011-03-01,68,0.266667
2011-03-01,56,0.266667
2011-03-01,86,0.266667
2011-03-01,78,0.266667
2011-03-01,79,0.266667
2011-03-01,64,0.266667
2011-03-01,102,0.266667
2011-03-01,242,0.266667
2011-03-01,224,0.266667
2011-03-01,119,0.266667
2011-03-01,88,0.266667
2011-03-01,63,0.266667
2011-03-01,47,0.266667
2011-03-01,25,0.266667
2011-03-02,8,0.335
2011-03-02,4,0.335
2011-03-02,2,0.335
2011-03-02,4,0.335
2011-03-02,1,0.335
2011-03-02,5,0.335
2011-03-02,40,0.335
2011-03-02,110,0.335
2011-03-02,256,0.335
2011-03-02,148,0.335
2011-03-02,76,0.335
2011-03-02,73,0.335
2011-03-02,82,0.335
2011-03-02,125,0.335
2011-03-02,96,0.335
2011-03-02,110,0.335
2011-03-02,139,0.335
2011-03-02,268,0.335
2011-03-02,201,0.335
2011-03-02,150,0.335
2011-03-02,95,0.335
2011-03-02,71,0.335
2011-03-02,48,0.335
2011-03-02,22,0.335
2011-03-03,13,0.198333
2011-03-03,1,0.198333
2011-03-03,3,0.198333
2011-03-03,1,0.198333
2011-03-03,1,0.198333
2011-03-03,8,0.198333
2011-03-03,35,0.198333
2011-03-03,111,0.198333
2011-03-03,220,0.198333
2011-03-03,145,0.198333
2011-03-03,56,0.198333
2011-03-03,50,0.198333
2011-03-03,72,0.198333
2011-03-03,80,0.198333
2011-03-03,78,0.198333
2011-03-03,68,0.198333
2011-03-03,71,0.198333
2011-03-03,202,0.198333
2011-03-03,167,0.198333
2011-03-03,106,0.198333
2011-03-03,70,0.198333
2011-03-03,51,0.198333
2011-03-03,53,0.198333
2011-03-03,23,0.198333
2011-03-04,12,0.261667
2011-03-04,4,0.261667
2011-03-04,2,0.261667
2011-03-04,1,0.261667
2011-03-04,1,0.261667
2011-03-04,7,0.261667
2011-03-04,29,0.261667
2011-03-04,83,0.261667
2011-03-04,228,0.261667
2011-03-04,150,0.261667
2011-03-04,66,0.261667
2011-03-04,89,0.261667
2011-03-04,97,0.261667
2011-03-04,87,0.261667
2011-03-04,95,0.261667
2011-03-04,106,0.261667
2011-03-04,118,0.261667
2011-03-04,228,0.261667
2011-03-04,187,0.261667
2011-03-04,107,0.261667
2011-03-04,87,0.261667
2011-03-04,70,0.261667
2011-03-04,44,0.261667
2011-03-04,46,0.261667
2011-03-05,19,0.384167
2011-03-05,25,0.384167
2011-03-05,20,0.384167
2011-03-05,2,0.384167
2011-03-05,1,0.384167
2011-03-05,3,0.384167
2011-03-05,4,0.384167
2011-03-05,15,0.384167
2011-03-05,45,0.384167
2011-03-05,63,0.384167
2011-03-05,103,0.384167
2011-03-05,159,0.384167
2011-03-05,167,0.384167
2011-03-05,190,0.384167
2011-03-05,198,0.384167
2011-03-05,205,0.384167
2011-03-05,204,0.384167
2011-03-05,164,0.384167
2011-03-05,152,0.384167
2011-03-05,89,0.384167
2011-03-05,70,0.384167
2011-03-05,72,0.384167
2011-03-05,63,0.384167
2011-03-05,44,0.384167
2011-03-06,52,0.376522
2011-03-06,39,0.376522
2011-03-06,32,0.376522
2011-03-06,11,0.376522
2011-03-06,3,0.376522
2011-03-06,2,0.376522
2011-03-06,5,0.376522
2011-03-06,9,0.376522
2011-03-06,22,0.376522
2011-03-06,31,0.376522
2011-03-06,62,0.376522
2011-03-06,79,0.376522
2011-03-06,105,0.376522
2011-03-06,39,0.376522
2011-03-06,7,0.376522
2011-03-06,11,0.376522
2011-03-06,25,0.376522
2011-03-06,23,0.376522
2011-03-06,11,0.376522
2011-03-06,11,0.376522
2011-03-06,7,0.376522
2011-03-06,10,0.376522
2011-03-06,9,0.376522
2011-03-07,4,0.261739
2011-03-07,2,0.261739
2011-03-07,1,0.261739
2011-03-07,1,0.261739
2011-03-07,1,0.261739
2011-03-07,34,0.261739
2011-03-07,91,0.261739
2011-03-07,211,0.261739
2011-03-07,134,0.261739
2011-03-07,58,0.261739
2011-03-07,60,0.261739
2011-03-07,96,0.261739
2011-03-07,70,0.261739
2011-03-07,77,0.261739
2011-03-07,96,0.261739
2011-03-07,122,0.261739
2011-03-07,233,0.261739
2011-03-07,233,0.261739
2011-03-07,145,0.261739
2011-03-07,92,0.261739
2011-03-07,54,0.261739
2011-03-07,35,0.261739
2011-03-07,22,0.261739
2011-03-08,10,0.2925
2011-03-08,4,0.2925
2011-03-08,1,0.2925
2011-03-08,7,0.2925
2011-03-08,2,0.2925
2011-03-08,10,0.2925
2011-03-08,45,0.2925
2011-03-08,128,0.2925
2011-03-08,257,0.2925
2011-03-08,151,0.2925
2011-03-08,71,0.2925
2011-03-08,78,0.2925
2011-03-08,99,0.2925
2011-03-08,98,0.2925
2011-03-08,72,0.2925
2011-03-08,112,0.2925
2011-03-08,108,0.2925
2011-03-08,248,0.2925
2011-03-08,235,0.2925
2011-03-08,150,0.2925
2011-03-08,76,0.2925
2011-03-08,75,0.2925
2011-03-08,55,0.2925
2011-03-08,41,0.2925
2011-03-09,9,0.295833
2011-03-09,4,0.295833
2011-03-09,2,0.295833
2011-03-09,3,0.295833
2011-03-09,2,0.295833
2011-03-09,8,0.295833
2011-03-09,49,0.295833
2011-03-09,141,0.295833
2011-03-09,249,0.295833
2011-03-09,141,0.295833
2011-03-09,57,0.295833
2011-03-09,59,0.295833
2011-03-09,98,0.295833
2011-03-09,99,0.295833
2011-03-09,71,0.295833
2011-03-09,79,0.295833
2011-03-09,112,0.295833
2011-03-09,194,0.295833
2011-03-09,188,0.295833
2011-03-09,134,0.295833
2011-03-09,91,0.295833
2011-03-09,62,0.295833
2011-03-09,21,0.295833
2011-03-09,18,0.295833
2011-03-10,3,0.389091
2011-03-10,2,0.389091
2011-03-10,1,0.389091
2011-03-10,3,0.389091
2011-03-10,12,0.389091
2011-03-10,37,0.389091
2011-03-10,44,0.389091
2011-03-10,24,0.389091
2011-03-10,17,0.389091
2011-03-10,11,0.389091
2011-03-10,34,0.389091
2011-03-10,12,0.389091
2011-03-10,12,0.389091
2011-03-10,14,0.389091
2011-03-10,21,0.389091
2011-03-10,111,0.389091
2011-03-10,82,0.389091
2011-03-10,56,0.389091
2011-03-10,38,0.389091
2011-03-10,28,0.389091
2011-03-10,34,0.389091
2011-03-10,27,0.389091
2011-03-11,6,0.316522
2011-03-11,8,0.316522
2011-03-11,5,0.316522
2011-03-11,2,0.316522
2011-03-11,7,0.316522
2011-03-11,32,0.316522
2011-03-11,114,0.316522
2011-03-11,259,0.316522
2011-03-11,156,0.316522
2011-03-11,78,0.316522
2011-03-11,81,0.316522
2011-03-11,111,0.316522
2011-03-11,107,0.316522
2011-03-11,89,0.316522
2011-03-11,85,0.316522
2011-03-11,113,0.316522
2011-03-11,223,0.316522
2011-03-11,153,0.316522
2011-03-11,118,0.316522
2011-03-11,76,0.316522
2011-03-11,53,0.316522
2011-03-11,64,0.316522
2011-03-11,37,0.316522
2011-03-12,34,0.329167
2011-03-12,18,0.329167
2011-03-12,14,0.329167
2011-03-12,7,0.329167
2011-03-12,1,0.329167
2011-03-12,2,0.329167
2011-03-12,4,0.329167
2011-03-12,23,0.329167
2011-03-12,53,0.329167
2011-03-12,101,0.329167
2011-03-12,99,0.329167
2011-03-12,119,0.329167
2011-03-12,158,0.329167
2011-03-12,157,0.329167
2011-03-12,166,0.329167
2011-03-12,182,0.329167
2011-03-12,244,0.329167
2011-03-12,213,0.329167
2011-03-12,145,0.329167
2011-03-12,112,0.329167
2011-03-12,86,0.329167
2011-03-12,82,0.329167
2011-03-12,63,0.329167
2011-03-12,49,0.329167
2011-03-13,38,0.384348
2011-03-13,33,0.384348
2011-03-13,23,0.384348
2011-03-13,13,0.384348
2011-03-13,3,0.384348
2011-03-13,2,0.384348
2011-03-13,10,0.384348
2011-03-13,34,0.384348
2011-03-13,44,0.384348
2011-03-13,122,0.384348
2011-03-13,181,0.384348
2011-03-13,194,0.384348
2011-03-13,221,0.384348
2011-03-13,250,0.384348
2011-03-13,304,0.384348
2011-03-13,256,0.384348
2011-03-13,241,0.384348
2011-03-13,147,0.384348
2011-03-13,101,0.384348
2011-03-13,77,0.384348
2011-03-13,58,0.384348
2011-03-13,37,0.384348
2011-03-13,28,0.384348
2011-03-14,11,0.325217
2011-03-14,1,0.325217
2011-03-14,1,0.325217
2011-03-14,3,0.325217
2011-03-14,8,0.325217
2011-03-14,28,0.325217
2011-03-14,88,0.325217
2011-03-14,241,0.325217
2011-03-14,140,0.325217
2011-03-14,84,0.325217
2011-03-14,71,0.325217
2011-03-14,94,0.325217
2011-03-14,75,0.325217
2011-03-14,79,0.325217
2011-03-14,101,0.325217
2011-03-14,107,0.325217
2011-03-14,271,0.325217
2011-03-14,235,0.325217
2011-03-14,150,0.325217
2011-03-14,129,0.325217
2011-03-14,63,0.325217
2011-03-14,47,0.325217
2011-03-14,19,0.325217
2011-03-15,14,0.317391
2011-03-15,10,0.317391
2011-03-15,3,0.317391
2011-03-15,2,0.317391
2011-03-15,11,0.317391
2011-03-15,35,0.317391
2011-03-15,119,0.317391
2011-03-15,282,0.317391
2011-03-15,157,0.317391
2011-03-15,78,0.317391
2011-03-15,78,0.317391
2011-03-15,102,0.317391
2011-03-15,97,0.317391
2011-03-15,88,0.317391
2011-03-15,90,0.317391
2011-03-15,114,0.317391
2011-03-15,217,0.317391
2011-03-15,225,0.317391
2011-03-15,152,0.317391
2011-03-15,88,0.317391
2011-03-15,55,0.317391
2011-03-15,21,0.317391
2011-03-15,18,0.317391
2011-03-16,8,0.365217
2011-03-16,3,0.365217
2011-03-16,3,0.365217
2011-03-16,1,0.365217
2011-03-16,3,0.365217
2011-03-16,31,0.365217
2011-03-16,111,0.365217
2011-03-16,253,0.365217
2011-03-16,154,0.365217
2011-03-16,68,0.365217
2011-03-16,75,0.365217
2011-03-16,88,0.365217
2011-03-16,99,0.365217
2011-03-16,100,0.365217
2011-03-16,101,0.365217
2011-03-16,151,0.365217
2011-03-16,253,0.365217
2011-03-16,237,0.365217
2011-03-16,168,0.365217
2011-03-16,121,0.365217
2011-03-16,78,0.365217
2011-03-16,59,0.365217
2011-03-16,27,0.365217
2011-03-17,23,0.415
2011-03-17,12,0.415
2011-03-17,8,0.415
2011-03-17,2,0.415
2011-03-17,3,0.415
2011-03-17,13,0.415
2011-03-17,51,0.415
2011-03-17,140,0.415
2011-03-17,299,0.415
2011-03-17,185,0.415
2011-03-17,78,0.415
2011-03-17,86,0.415
2011-03-17,105,0.415
2011-03-17,111,0.415
2011-03-17,119,0.415
2011-03-17,125,0.415
2011-03-17,142,0.415
2011-03-17,313,0.415
2011-03-17,310,0.415
2011-03-17,207,0.415
2011-03-17,137,0.415
2011-03-17,138,0.415
2011-03-17,87,0.415
2011-03-17,50,0.415
2011-03-18,29,0.54
2011-03-18,16,0.54
2011-03-18,14,0.54
2011-03-18,5,0.54
2011-03-18,10,0.54
2011-03-18,36,0.54
2011-03-18,123,0.54
2011-03-18,280,0.54
2011-03-18,210,0.54
2011-03-18,117,0.54
2011-03-18,159,0.54
2011-03-18,195,0.54
2011-03-18,175,0.54
2011-03-18,174,0.54
2011-03-18,173,0.54
2011-03-18,204,0.54
2011-03-18,332,0.54
2011-03-18,331,0.54
2011-03-18,190,0.54
2011-03-18,149,0.54
2011-03-18,113,0.54
2011-03-18,118,0.54
2011-03-18,86,0.54
2011-03-19,76,0.4725
2011-03-19,51,0.4725
2011-03-19,25,0.4725
2011-03-19,8,0.4725
2011-03-19,3,0.4725
2011-03-19,2,0.4725
2011-03-19,10,0.4725
2011-03-19,13,0.4725
2011-03-19,48,0.4725
2011-03-19,76,0.4725
2011-03-19,140,0.4725
2011-03-19,196,0.4725
2011-03-19,267,0.4725
2011-03-19,301,0.4725
2011-03-19,312,0.4725
2011-03-19,313,0.4725
2011-03-19,304,0.4725
2011-03-19,278,0.4725
2011-03-19,217,0.4725
2011-03-19,154,0.4725
2011-03-19,108,0.4725
2011-03-19,93,0.4725
2011-03-19,72,0.4725
2011-03-19,50,0.4725
2011-03-20,40,0.3325
2011-03-20,24,0.3325
2011-03-20,30,0.3325
2011-03-20,12,0.3325
2011-03-20,3,0.3325
2011-03-20,9,0.3325
2011-03-20,4,0.3325
2011-03-20,14,0.3325
2011-03-20,37,0.3325
2011-03-20,78,0.3325
2011-03-20,136,0.3325
2011-03-20,203,0.3325
2011-03-20,228,0.3325
2011-03-20,203,0.3325
2011-03-20,279,0.3325
2011-03-20,308,0.3325
2011-03-20,224,0.3325
2011-03-20,226,0.3325
2011-03-20,156,0.3325
2011-03-20,79,0.3325
2011-03-20,67,0.3325
2011-03-20,49,0.3325
2011-03-20,38,0.3325
2011-03-20,24,0.3325
2011-03-21,13,0.430435
2011-03-21,7,0.430435
2011-03-21,6,0.430435
2011-03-21,1,0.430435
2011-03-21,2,0.430435
2011-03-21,32,0.430435
2011-03-21,18,0.430435
2011-03-21,98,0.430435
2011-03-21,127,0.430435
2011-03-21,62,0.430435
2011-03-21,79,0.430435
2011-03-21,81,0.430435
2011-03-21,112,0.430435
2011-03-21,101,0.430435
2011-03-21,107,0.430435
2011-03-21,141,0.430435
2011-03-21,272,0.430435
2011-03-21,276,0.430435
2011-03-21,221,0.430435
2011-03-21,122,0.430435
2011-03-21,91,0.430435
2011-03-21,78,0.430435
2011-03-21,30,0.430435
2011-03-22,11,0.441667
2011-03-22,19,0.441667
2011-03-22,1,0.441667
2011-03-22,5,0.441667
2011-03-22,1,0.441667
2011-03-22,12,0.441667
2011-03-22,60,0.441667
2011-03-22,136,0.441667
2011-03-22,336,0.441667
2011-03-22,178,0.441667
2011-03-22,124,0.441667
2011-03-22,86,0.441667
2011-03-22,121,0.441667
2011-03-22,106,0.441667
2011-03-22,101,0.441667
2011-03-22,134,0.441667
2011-03-22,165,0.441667
2011-03-22,307,0.441667
2011-03-22,312,0.441667
2011-03-22,164,0.441667
2011-03-22,135,0.441667
2011-03-22,87,0.441667
2011-03-22,70,0.441667
2011-03-22,32,0.441667
2011-03-23,11,0.346957
2011-03-23,7,0.346957
2011-03-23,2,0.346957
2011-03-23,3,0.346957
2011-03-23,10,0.346957
2011-03-23,44,0.346957
2011-03-23,118,0.346957
2011-03-23,261,0.346957
2011-03-23,182,0.346957
2011-03-23,75,0.346957
2011-03-23,71,0.346957
2011-03-23,87,0.346957
2011-03-23,108,0.346957
2011-03-23,84,0.346957
2011-03-23,85,0.346957
2011-03-23,136,0.346957
2011-03-23,273,0.346957
2011-03-23,238,0.346957
2011-03-23,159,0.346957
2011-03-23,75,0.346957
2011-03-23,22,0.346957
2011-03-23,44,0.346957
2011-03-23,26,0.346957
2011-03-24,11,0.285
2011-03-24,3,0.285
2011-03-24,6,0.285
2011-03-24,1,0.285
2011-03-24,1,0.285
2011-03-24,9,0.285
2011-03-24,41,0.285
2011-03-24,108,0.285
2011-03-24,124,0.285
2011-03-24,97,0.285
2011-03-24,65,0.285
2011-03-24,71,0.285
2011-03-24,94,0.285
2011-03-24,101,0.285
2011-03-24,83,0.285
2011-03-24,90,0.285
2011-03-24,84,0.285
2011-03-24,233,0.285
2011-03-24,214,0.285
2011-03-24,138,0.285
2011-03-24,118,0.285
2011-03-24,78,0.285
2011-03-24,62,0.285
2011-03-24,33,0.285
2011-03-25,18,0.264167
2011-03-25,5,0.264167
2011-03-25,5,0.264167
2011-03-25,2,0.264167
2011-03-25,5,0.264167
2011-03-25,9,0.264167
2011-03-25,32,0.264167
2011-03-25,104,0.264167
2011-03-25,237,0.264167
2011-03-25,166,0.264167
2011-03-25,68,0.264167
2011-03-25,75,0.264167
2011-03-25,145,0.264167
2011-03-25,138,0.264167
2011-03-25,133,0.264167
2011-03-25,122,0.264167
2011-03-25,150,0.264167
2011-03-25,225,0.264167
2011-03-25,198,0.264167
2011-03-25,135,0.264167
2011-03-25,81,0.264167
2011-03-25,75,0.264167
2011-03-25,43,0.264167
2011-03-25,39,0.264167
2011-03-26,28,0.265833
2011-03-26,27,0.265833
2011-03-26,25,0.265833
2011-03-26,9,0.265833
2011-03-26,6,0.265833
2011-03-26,8,0.265833
2011-03-26,10,0.265833
2011-03-26,41,0.265833
2011-03-26,66,0.265833
2011-03-26,100,0.265833
2011-03-26,125,0.265833
2011-03-26,168,0.265833
2011-03-26,227,0.265833
2011-03-26,239,0.265833
2011-03-26,216,0.265833
2011-03-26,219,0.265833
2011-03-26,248,0.265833
2011-03-26,203,0.265833
2011-03-26,153,0.265833
2011-03-26,138,0.265833
2011-03-26,85,0.265833
2011-03-26,51,0.265833
2011-03-26,63,0.265833
2011-03-26,41,0.265833
2011-03-27,31,0.253043
2011-03-27,20,0.253043
2011-03-27,21,0.253043
2011-03-27,14,0.253043
2011-03-27,6,0.253043
2011-03-27,2,0.253043
2011-03-27,7,0.253043
2011-03-27,14,0.253043
2011-03-27,54,0.253043
2011-03-27,86,0.253043
2011-03-27,108,0.253043
2011-03-27,163,0.253043
2011-03-27,147,0.253043
2011-03-27,164,0.253043
2011-03-27,172,0.253043
2011-03-27,143,0.253043
2011-03-27,159,0.253043
2011-03-27,137,0.253043
2011-03-27,103,0.253043
2011-03-27,57,0.253043
2011-03-27,36,0.253043
2011-03-27,30,0.253043
2011-03-27,19,0.253043
2011-03-28,12,0.264348
2011-03-28,6,0.264348
2011-03-28,5,0.264348
2011-03-28,2,0.264348
2011-03-28,8,0.264348
2011-03-28,40,0.264348
2011-03-28,110,0.264348
2011-03-28,254,0.264348
2011-03-28,121,0.264348
2011-03-28,69,0.264348
2011-03-28,57,0.264348
2011-03-28,79,0.264348
2011-03-28,83,0.264348
2011-03-28,80,0.264348
2011-03-28,72,0.264348
2011-03-28,132,0.264348
2011-03-28,252,0.264348
2011-03-28,241,0.264348
2011-03-28,173,0.264348
2011-03-28,112,0.264348
2011-03-28,61,0.264348
2011-03-28,40,0.264348
